"Finished Good Code","Subcomponent Code","Subcomponent Quantity","Subcomponent Unit of Measure","Finished Good Quantity","Finished Good Unit of Measure","Position","Substitute For","Priority","Optional"
"GCC40247","GCC73092","0.33600","cases","1.00000","cases","6","","","false"
"GCC40247","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC40249","GCC0500","0.02500","eaches","1.00000","cases","1","","","false"
"GCC40249","GCC100474","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40249","GCC100475","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40249","GCC102373","14.00000","eaches","1.00000","cases","4","","","false"
"GCC40249","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40249","GCC3737","0.00280","eaches","1.00000","cases","6","","","false"
"GCC40249","GCC73023","0.47600","cases","1.00000","cases","7","","","false"
"GCC40251","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC40251","GCC101412","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40251","GCC101413","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40251","GCC102144","10.00000","eaches","1.00000","cases","4","","","false"
"GCC40251","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40251","GCC3737","0.00200","eaches","1.00000","cases","6","","","false"
"GCC40251","GCC73092","0.34000","cases","1.00000","cases","7","","","false"
"GCC40252","GCC0500","0.07140","eaches","1.00000","cases","1","","","false"
"GCC40252","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC40252","GCC3714","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40252","GCC3715","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40252","GCC40241","1.66670","cases","1.00000","cases","5","","","false"
"GCC40252","GCC40243","1.66670","cases","1.00000","cases","6","","","false"
"GCC40252","GCC4518","1.00000","eaches","1.00000","cases","7","","","false"
"GCC40252","GCC4519","1.00000","eaches","1.00000","cases","8","","","false"
"GCC40252","GCC7956","2.00000","eaches","1.00000","cases","9","","","false"
"GCC40252","GCC8219","0.28570","eaches","1.00000","cases","10","","","false"
"GCC40256","GCC0500","0.01540","eaches","1.00000","cases","1","","","false"
"GCC40256","GCC100459","12.00000","eaches","1.00000","cases","2","","","false"
"GCC40256","GCC100461","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40256","GCC101511","12.00000","eaches","1.00000","cases","4","","","false"
"GCC40256","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40256","GCC3480","24.00000","eaches","1.00000","cases","6","","","false"
"GCC40256","GCC5162","24.00000","eaches","1.00000","cases","7","","","false"
"GCC40256","GCC5163","24.00000","eaches","1.00000","cases","8","","","false"
"GCC40256","GCC73037","0.13320","cases","1.00000","cases","9","","","false"
"GCC40256","GCC73038","0.08880","cases","1.00000","cases","10","","","false"
"GCC40258","GCC0500","0.01540","eaches","1.00000","cases","1","","","false"
"GCC40258","GCC100460","12.00000","eaches","1.00000","cases","2","","","false"
"GCC40258","GCC100461","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40258","GCC102154","12.00000","eaches","1.00000","cases","4","","","false"
"GCC40258","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40258","GCC3480","24.00000","eaches","1.00000","cases","6","","","false"
"GCC40258","GCC5162","24.00000","eaches","1.00000","cases","7","","","false"
"GCC40258","GCC5163","24.00000","eaches","1.00000","cases","8","","","false"
"GCC40258","GCC77074","0.09600","cases","1.00000","cases","9","","","false"
"GCC40258","GCC77075","0.04800","cases","1.00000","cases","10","","","false"
"GCC40258","GCC77076","0.04800","cases","1.00000","cases","11","","","false"
"GCC40258","GCC77082","0.04800","cases","1.00000","cases","12","","","false"
"GCC40263","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC40263","GCC101008","12.00000","eaches","1.00000","cases","2","","","false"
"GCC40263","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC40263","GCC3353","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40263","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC40263","GCC76010","0.16800","cases","1.00000","cases","6","","","false"
"GCC40263","GCC76858","0.11040","cases","1.00000","cases","7","","","false"
"GCC40263","GCC8285","0.04080","eaches","1.00000","cases","8","","","false"
"GCC40264","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC40264","GCC101009","12.00000","eaches","1.00000","cases","2","","","false"
"GCC40264","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC40264","GCC3353","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40264","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC40264","GCC76850","0.14400","cases","1.00000","cases","6","","","false"
"GCC40264","GCC76932","0.14400","cases","1.00000","cases","7","","","false"
"GCC40264","GCC8285","0.04800","eaches","1.00000","cases","8","","","false"
"GCC40268","GCC0500","0.01330","eaches","1.00000","cases","1","","","false"
"GCC40268","GCC100611","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40268","GCC100612","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40268","GCC102417","12.00000","eaches","1.00000","cases","4","","","false"
"GCC40268","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40268","GCC3737","0.00240","eaches","1.00000","cases","6","","","false"
"GCC40268","GCC77039","0.24000","cases","1.00000","cases","7","","","false"
"GCC40270","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC40270","GCC102423","12.00000","eaches","1.00000","cases","2","","","false"
"GCC40270","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC40270","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
